link,name,old_price,price,Standing screen display size,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions  LxWxH,Color,Processor Brand,Processor Count,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries,ASIN,Customer Reviews,Best Sellers Rank,Date First Available,official link,description,Graphics Card Ram Size,Average Battery Life (in hours),Computer Memory Type,Voltage,Screen Resolution,Hard Drive Rotational Speed,Manufacturer,Country of Origin,Rear Webcam Resolution,National Stock Number,Package Dimensions,Is Discontinued By Manufacturer,Compatible Devices,Connector Type,Hardware Interface,Battery type,Graphics Card Description,Hard Drive Size,Processor Speed,Processor Type,RAM Size,Software Included,Department,Specific Uses For Product,Form Factor,Specification met,Warranty Description,Batteries Required?,Included Components,tech_spec_battery_description_toys,Number of Items,Size,Manufacturer Part Number,OS,GPU,Wireless communication technologies,Connectivity technologies,Display technology,Other display features,Device interface - primary,Colour
https://www.amazon.com/Lenovo-ThinkPad-Carbon-20XW00EQUS-Ultrabook/dp/B09JL3KDMZ/ref=sr_1_748?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-748,"Lenovo ThinkPad X1 Carbon Gen 9 20XW00EQUS 14"" Ultrabook - WUXGA - 1920 x 1200 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 256 GB SSD - Black Paint ","$1,869.00","1,467.",14 Inches,1920 x 1200 Pixels,2.4 GHz core_i5_family,16 GB LPDDR4X,,256 GB SSD,Intel Iris Xe Graphics,Intel,Iris Xe Graphics,"Bluetooth, 802.11ax",,,Lenovo,ThinkPad X1 Carbon Gen 9,20XW00EQUS,PC,Windows 11 Pro,2.5 pounds,8.7 x 12.4 x 0.59 inches,8.7 x 12.4 x 0.59 inches,Black Paint,Intel,1,256 GB,,No,Battery Powered,1 Lithium Ion batteries required.,B09JL3KDMZ,,"#87,820 in Computers & Accessories (See Top 100 in Computers & Accessories)  #18,166 in Traditional Laptop Computers","October 15, 2021",https://www.amazon.com/Lenovo-ThinkPad-Carbon-20XW00EQUS-Ultrabook/dp/B09JL3KDMZ/ref=sr_1_748?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-748,"###
### ###ThinkPad X1 Carbon Gen 9 (14, Intel) | ###Power & portability in a premium package###The 14"" ThinkPad X1 Carbon Gen 9 laptop rolls out a host of new features that add convenience, improve technology, and enrich your experience-all while retaining an ultrathin and ultralight chassis. You'll discover an impressive 16:10 display, a wider TouchPad, a larger battery for more time unplugged, and rear ventilation to improve efficiency. Plus, with the Intel® Evo® platform, you get a super-responsive device that's ready whenever you need it.###",,,DDR4 SDRAM,,1920 x 1200 pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B2ZLK99D/ref=sr_1_749?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-749,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12800H Dodeca-core (12 Core) 2.40 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray ",,"1,999.",15.6 Inches,1920 x 1080 Pixels,2.4 GHz core_i7,,,512 GB SSD,NVIDIA T600,NVIDIA,T600,2.4 GHz Radio Frequency,,,Dell,Precision 3000,3571,PC,Windows 10 Pro,6.5 ounces,2.52 x 13.98 x 17.24 inches,2.52 x 13.98 x 17.24 inches,Titan Gray,Intel,1,,,No,,,B0B2ZLK99D,"5.0 out of 5 stars    
    1 rating   


 5.0 out of 5 stars","#102,108 in Computers & Accessories (See Top 100 in Computers & Accessories)  #21,691 in Traditional Laptop Computers","May 31, 2022",https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B2ZLK99D/ref=sr_1_749?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-749,"###
### ###Level up to a workstation###Match your skills with a 15"" mobile workstation with improved performance & productivity with Dell Optimizer for Precision.###Features & Design | ###Operating system###Available with Windows 11 Pro or Linux Ubuntu.###",4 GB,,DDR SDRAM,,1920 x 1080 pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/HP-14-Laptop-Processor-Super-Fast/dp/B0BFG18W4R/ref=sr_1_750?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-750,"2022 HP 14"" FHD IPS Laptop, Windows 11, Ryzen 3 Processor Up to 3.35GHz, 4GB Ram, 128GB SSD, Super-Fast WiFi,HDMI, Dale Silver (Renewed) (Dale Silver) ",$209.99,199.,14,1920 x 1080 Pixels,,,,,,,,,,,HP,,"HP 14"" Laptop",,Windows 11,4.66 pounds,12.8 x 8.9 x 0.8 inches,12.8 x 8.9 x 0.8 inches,,,,,,,,,B0BFG18W4R,,"#40,353 in Computers & Accessories (See Top 100 in Computers & Accessories)  #7,421 in Traditional Laptop Computers","September 15, 2022",https://www.amazon.com/HP-14-Laptop-Processor-Super-Fast/dp/B0BFG18W4R/ref=sr_1_750?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-750,"###
### ###Amazon Renewed is your trusted destination for a huge selection of smartphones, computers, video games, power tools, and even more products that work and look like new and are backed by the Amazon Renewed Guarantee.### ###",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/HP-Dual-Core-Processor-Bluetooth-Antivirus/dp/B094V6RFV3/ref=sr_1_751?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-751,"2021 HP 15.6"" HD WLED Laptop, Intel Pentium Gold 6405U Dual-Core Processor, 4GB RAM, 128GB SSD, HDMI, Webcam, Intel UHD Graphics 605, Bluetooth, Wi-Fi, Windows 10 S, Red, with SKYPC Antivirus Bundle ",,348.,15.6 Inches,1366 x 768 Pixels,1.1 GHz pentium,4 GB DDR4,,128 GB SSD,Intel UHD Graphics 605,Intel,Integrated,"Bluetooth, 802.11b",,,HP,Pavilion 15,Pavilion 15,PC,Windows 10 S,5.64 pounds,14.11 x 9.89 x 0.78 inches,14.11 x 9.89 x 0.78 inches,Scarlet red,Intel,2,128 GB,Solid State,,Battery Powered,,B094V6RFV3,"4.5 out of 5 stars    
    63 ratings   


 4.5 out of 5 stars","#39,553 in Computers & Accessories (See Top 100 in Computers & Accessories)  #7,261 in Traditional Laptop Computers","May 13, 2021",https://www.amazon.com/HP-Dual-Core-Processor-Bluetooth-Antivirus/dp/B094V6RFV3/ref=sr_1_751?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-751,"###
### ###Operating System: ###Windows 10 Home in S mode, brings back the Start Menu from Windows 7 and introduces new features, like the Edge Web browser that lets you markup Web pages on your screen.###Display: ###15.6"" diagonal HD SVA Display, 1366 x 768 resolution boasts impressive color and clarity, Anti-glare Energy-efficient micro-edge WLED screen.### ###Processor: ###Intel Pentium Processor, Ultra-low-voltage platform. Qual-core, four-way processing provides maximum high-efficiency power to go.### ###Memory: ###4GB DDR4 RAM### ###Storage Drive: ###128GB SSD: Save files fast and store more data. great for major gaming, multiple servers, backups, and more.### ###Graphics: ###Intel UHD Graphics 605 with shared video memory provide solid image quality for Internet use, movies, basic photo editing and casual gaming.### ###Keyboard: ###Standard Non-Backlit Keyboard: Allows you to enjoy comfortable and accurate typing.### ###Audio:###Stereo Speakers deliver breathtaking, three-dimensional audio that flows above and around you with depth and precision.### ###Webcam: ###HP TrueVision HD Camera with integrated dual array digital microphones makes it easy to video chat with family, friends over popular applications.### ###Ports: ###2x USB 3.1 Type-A, 1x USB 3.1 Type-C, 1x HDMI output expands your viewing options, 1x Headphone/microphone combo jack, 1x Media Card Reader, 1x RJ-45.### ###Network:### Wireless-AC + Bluetooth###Bonus Item: ###NOD32 Antivirus 2021 Edition, Protects your 1 device against all types of malware, including viruses, ransomware, rootkits, worms and spyware for 1 year###",,10 Hours,DDR4 SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/HP-EliteBook-i5-10310U-1C8N3UT-ABA/dp/B08NRVJ6D2/ref=sr_1_752?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-752,"HP EliteBook 840 G7 14"" Notebook, Intel Core i5-10310U, 16GB DDR4 RAM, 512GB SSD, Windows 10 Pro (1C8N3UT#ABA) ",,"1,368.",14 Inches,1920 x 1080 Pixels,1.6 GHz core_i5,16 GB DDR4,1.6 GHz,512 GB SSD,Intel UHD Graphics,Intel,Integrated,,,,HP,EliteBook 840 G7,1C8N3UT#ABA,PC,Windows 10 Pro,4.63 pounds,,,,Intel,1,512 GB,Serial ATA,,,,B08NRVJ6D2,,"#81,319 in Computers & Accessories (See Top 100 in Computers & Accessories)  #16,604 in Traditional Laptop Computers","November 17, 2020",https://www.amazon.com/HP-EliteBook-i5-10310U-1C8N3UT-ABA/dp/B08NRVJ6D2/ref=sr_1_752?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-752,"###
### ###The 14"" EliteBook 840 G7 Laptop from HP is a powerful, secure, and durable system that delivers a collaborative approach to work that keeps users connected and productive so they can meet the demands of their multi-task and multi-place workday. This system is powered by a 1.6 GHz Intel Core i5-10310U Quad-Core processor that allows you to run multiple applications simultaneously. If you need more power, the system can be overclocked to 4.8 GHz using Intel Turbo Boost 2.0 technology. The 16GB of 2666 MHz DDR4 RAM, which comes in a 1 x 16GB configuration, helps to ensure smooth multitasking and allows the computer to quickly access frequently used files and programs. If you need more RAM, this system accepts up to 64GB, using one 32GB module in each of the 260-pin SO-DIMM slots.### ###",,,DDR4 SDRAM,,1920 x 1080 pixels,,,,,,17.64 x 12.28 x 2.48 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B7B74R7F/ref=sr_1_753?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-753,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-12500H Dodeca-core (12 Core) 2.50 GHz - 16 GB Total RAM - 256 GB SSD - Titan Gray ","$1,699.99","1,545.",15.6 Inches,1920 x 1080 Pixels,2.5 GHz core_i5,,,256 GB SSD,NVIDIA RTX T600,NVIDIA,RTX T600,,,,Dell,Precision 3000,3571,PC,Windows 10 Pro,3.66 pounds,2.52 x 13.98 x 17.24 inches,2.52 x 13.98 x 17.24 inches,Titan Gray,Intel,1,,,No,,,B0B7B74R7F,,"#63,980 in Computers & Accessories (See Top 100 in Computers & Accessories)  #12,349 in Traditional Laptop Computers","July 22, 2022",https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B7B74R7F/ref=sr_1_753?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-753,"###
### ###Level up to a workstation###Match your skills with a 15"" mobile workstation with improved performance & productivity with Dell Optimizer for Precision.###Features & Design | ###Operating system###Available with Windows 11 Pro or Linux Ubuntu.###",4 GB,,,,1920 x 1080 pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Dell-XPS-8940-Special-Desktop/dp/B09L8MY33V/ref=sr_1_754?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-754,"Dell Latitude 3000 3120 11.6"" Touchscreen Notebook - HD - 1366 x 768 - Intel Celeron N5100 Quad-core (4 Core) 2.80 GHz - 4 GB Total RAM - 128 GB SSD ",,451.,11.6 Inches,1366 x 768 Pixels,2.8 GHz celeron,,,128 GB SSD,,Intel,Integrated,,,,Dell,Latitude 3000,3120,PC,Windows 11 Pro,2.95 pounds,14.6 x 13.2 x 2.9 inches,14.6 x 13.2 x 2.9 inches,,Intel,1,,,No Information Available,,,B09L8MY33V,,"#77,279 in Computers & Accessories (See Top 100 in Computers & Accessories)  #15,560 in Traditional Laptop Computers","November 8, 2021",https://www.amazon.com/Dell-XPS-8940-Special-Desktop/dp/B09L8MY33V/ref=sr_1_754?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-754,"###
### ###Lesson learned###Meet the new Latitude 3120 laptop and 2-in-1: the ultimate learning tools that let kids be kids. Featuring enhanced grip, spill-resistant keyboard, rounded corners and rubberized edges for learning anytime, anywhere.###",,,DDR SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Lenovo-IdeaPad-A6-9229e-Platinum-14-14-99/dp/B081219LKB/ref=sr_1_755?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-755,"Lenovo IdeaPad 14-inch HD WLED AMD A6-9229e 4GB 64GB eMMC Win 10 Laptop Platinum , Grey, 14-14.99 inches ",,219.,14 Inches,1366 x 768,32 hertz amd_a_series,4 GB DDR2,1.6 GHz,32 GB Emmc,AMD Radeon R4,AMD,"Integrated, Dedicated",802.11ac,,2,Lenovo,Lenovo Ideapad,81VS0001US,Windows,Windows 10,11.3 ounces,12.9 x 18.5 x 3.2 inches,12.9 x 18.5 x 3.2 inches,Grey,AMD,2,64,ATA-5,Blu-Ray,AC & Battery,1 A batteries required. (included),B081219LKB,"3.9 out of 5 stars    
    607 ratings   


 3.9 out of 5 stars","#32,485 in Computers & Accessories (See Top 100 in Computers & Accessories)  #5,904 in Traditional Laptop Computers","November 5, 2019",https://www.amazon.com/Lenovo-IdeaPad-A6-9229e-Platinum-14-14-99/dp/B081219LKB/ref=sr_1_755?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-755,"###
### ###Complete daily computing tasks quickly with this Lenovo IdeaPad laptop. The 7th Gen AMD A6-9220E processor and 4GB of RAM offer ample power to run multiple applications seamlessly for efficient multitasking, while the AMD Radeon R4 integrated graphics deliver quality visuals on the 14-inch HD display. Stream music on the Dolby Audio enhanced speakers. You’ll want to take this lightweight laptop with you everywhere—and with up to 8 hours of battery life on single charge, it will keep you up and running throughout your day.### ###",2 MB,8 Hours,,,1366x768,100 RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/HP-14-Flagship-Laptop-Processor/dp/B09Z1WWRHB/ref=sr_1_756?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-756,"Newest HP 14"" Flagship Laptop, Windows 11 OS, Intel Pentium Processor Up to 2.60 GHz, 4GB RAM, 128GB SSD, Webcam, Natural Silver (Renewed) ",,204.,14 Inches,1366 x 768 Pixels,2.6 GHz pentium,4 GB,2.6 GHz,SSD,Intel Pentium,Intel,,"Bluetooth, 802.11a",,,HP,,"HP 14"" Laptop",,Windows 11,4.24 pounds,13 x 9 x 1 inches,13 x 9 x 1 inches,,Intel,,,USB,,,,B09Z1WWRHB,"4.2 out of 5 stars    
    8 ratings   


 4.2 out of 5 stars","#38,680 in Computers & Accessories (See Top 100 in Computers & Accessories)  #7,108 in Traditional Laptop Computers","April 27, 2022",https://www.amazon.com/HP-14-Flagship-Laptop-Processor/dp/B09Z1WWRHB/ref=sr_1_756?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-756,"###
### ###The product is refurbished and is fully functional. Backed by the 90-day Amazon Renewed Guarantee. - This pre-owned product has been professionally inspected, tested and cleaned by Amazon qualified vendors. - Products correspond to one of the following cosmetic conditions: Excellent condition - no signs of cosmetic damage when held 12 inches away. Good condition - Light scratches, barely visible when holding the device 12 inches away. Acceptable condition - Scratches visible when holding the device 12 inches away and perceptible to the touch. - This product will have a battery that exceeds 80% capacity relative to new. - Accessories may not be original, but will be compatible and fully functional. Product may come in generic box. - This product is eligible for a replacement or refund within 90 days of receipt if it does not work as expected.### ###",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Lenovo-Convertible-Touchscreen-Chromebook-Processor/dp/B09RVHLSFW/ref=sr_1_757?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-757,"Lenovo 2-in-1 Convertible 11.6” Touchscreen Chromebook, Intel Celeron N Processor Up to 2.70GHz, 4GB Memory, 32GB Storage, Chrome OS, Pale Gold (Renewed) ",$169.99,139.,11.6 Inches,1366 x 768 Pixels,2.7 GHz celeron_n,4 GB DDR4,2.7 GHz,32 GB SSD,Intel,Intel,Integrated,Bluetooth,,,Lenovo,Lenovo Chromebook,Lenovo Chromebook,PC,Chrome OS,4.24 pounds,11.4 x 8.2 x 0.7 inches,11.4 x 8.2 x 0.7 inches,Pale Gold,Intel,2,32 GB,Solid State,,,1 Lithium Ion batteries required. (included),B09RVHLSFW,"4.5 out of 5 stars    
    56 ratings   


 4.5 out of 5 stars","#36,116 in Computers & Accessories (See Top 100 in Computers & Accessories)  #538 in 2 in 1 Laptop Computers  #6,604 in Traditional Laptop Computers","February 5, 2022",https://www.amazon.com/Lenovo-Convertible-Touchscreen-Chromebook-Processor/dp/B09RVHLSFW/ref=sr_1_757?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-757,"###
### ###This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.### ###",,,DDR SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/MSI-WE76-Workstation-i9-11980HK-Fingerprint/dp/B095BYB1M5/ref=sr_1_758?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-758,MSI WE76 11UM FHD Mobile Workstation Intel Core i9-11980HK Quadro RTX A5000 32GB RAM 1TB NVME SSD WIN10 Pro TPM2.0 Fingerprint 3 Year onsite Warranty ,"$3,999.00","3,713.",17.3 Inches,1920 x 1080 Pixels,2.6 GHz core_i9,32 GB DDR4,3200 MHz,1 TB SSD,,NVIDIA,Dedicated,Bluetooth,,4,MSI,WE76 11UM-459,WE76 11UM-459,PC,Windows 10 Pro,6.39 pounds,1.08 x 15.63 x 10.57 inches,1.08 x 15.63 x 10.57 inches,Titanium Blue,Intel,8,32 GB,USB 3.2,No Optical Drive,Battery Powered,1 Lithium Polymer batteries required. (included),B095BYB1M5,"3.5 out of 5 stars    
    2 ratings   


 3.5 out of 5 stars","#88,741 in Computers & Accessories (See Top 100 in Computers & Accessories)  #18,380 in Traditional Laptop Computers","May 19, 2021",https://www.amazon.com/MSI-WE76-Workstation-i9-11980HK-Fingerprint/dp/B095BYB1M5/ref=sr_1_758?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-758,"###
### ###MSI WE76 11UM FHD Mobile Workstation Intel Core i9-11980HK Quadro RTX A5000 32GB RAM 1TB NVME SSD WIN10 Pro TPM2.0 Fingerprint 3 year onsite warranty### ###",16 GB,,DDR4 SDRAM,,1920 x 1080 pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/ASUS-ExpertBook-Enterprise-Grade-Conference-B5402CBA-XVE75/dp/B0BCD34693/ref=sr_1_759?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-759,"ASUS ExpertBook B5 Thin & Light Business Laptop, 14” FHD, Intel Core i7-1260P, 1TB SSD, 16GB DDR5 RAM, All Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 11 Pro, B5402CBA-XVE75 ","$1,699.99","1,521.",14 Inches,1920x1080 Pixels,4.7 GHz apple_ci7,16 GB DDR4,,1 TB SSD,Intel Iris Xe Graphics,Intel,Iris Xe,"Bluetooth, 802.11ax",1,3,ASUS,Expertbook B5,B5402CBA-XVE75,PC,Windows 11 Pro,2.76 pounds,12.73 x 0.71 x 8.78 inches,12.73 x 0.71 x 8.78 inches,,Intel,12,1 TB,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included),B0BCD34693,"4.0 out of 5 stars    
    49 ratings   


 4.0 out of 5 stars","#14,877 in Computers & Accessories (See Top 100 in Computers & Accessories)  #2,459 in Traditional Laptop Computers","September 30, 2022",https://www.amazon.com/ASUS-ExpertBook-Enterprise-Grade-Conference-B5402CBA-XVE75/dp/B0BCD34693/ref=sr_1_759?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-759,"###
### ###ASUS ExpertBook B5402 is built for business success in style, with a precision-crafted chassis that’s as light as 2.75 lbs. It’s also set for serious travel with an amazing all-day battery life, and is engineered with many cutting-edge technologies to improve your on-the-go work efficiency. These include an Intel Core processor, AI noise cancellation, ASUS NumberPad. It’s also packed with features to protect your privacy and business data, including a built-in fingerprint sensor and TPM 2.0 chip.### ###",16 GB,,DDR5 RAM,19 Volts,1920 x 1080 pixels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfbXRmX2Jyb3dzZToyMDAwOTc5NTE0Mjg1OTg6OjA6Og&url=%2FLenovo-Slim-7i-Windows-Display%2Fdp%2FB0B95SV7YF%2Fref%3Dsr_1_760_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-760-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo Slim 7i - 2022 - Slim & Light Weight Laptop - Windows 11 Home - 16"" Display - 16GB Memory - 1TB Storage - Intel i7 12th Gen - Storm Grey ","$1,479.99","1,199.",16 Inches,2560 x 1600 Pixels,2.3 GHz core_i7,,,,,Intel,Dedicated,802.11ax,,3,Lenovo,Slim 7i,82VB0002US,,Windows 11 Home,7.4 pounds,14 x 0.7 x 10 inches,14 x 0.7 x 10 inches,Gray,Intel,1,,,,,1 Lithium Ion batteries required. (included),B0B95SV7YF,"3.2 out of 5 stars    
    5 ratings   


 3.2 out of 5 stars","#2,604 in Computers & Accessories (See Top 100 in Computers & Accessories)  #385 in Traditional Laptop Computers","August 9, 2022",https://www.amazon.com/Lenovo-Slim-7i-Windows-Display/dp/B0B95SV7YF,"###
### ###Powerful and uncompromising, the Slim 7i touchscreen laptop computer is packed with more than you'd think was possible in such a thin, lightweight package. Designed on Intel® Evo™, this notebook PC features 12th Generation Intel® Core™ H Series processors to distribute performance where you need it most. The Slim 7i computer delivers ultimate performance with uncompromised battery life, giving you up to 10 hours* of productivity with a processor designed for real-world multitasking. Get more done with the intuitive touchscreen, a pristine WQXGA (2560 x 1600) IPS display with Dolby Vision® and TÜV Low Blue Light Certification. Enjoy Intel® Arc™ dedicated graphics on the massive 16"" near-borderless 16:10 widescreen display with a rapid 120Hz refresh rate and 100% sRGB color accuracy. Plus, with our AI Engine+, you can optimize your user experience - your PC will know what you need before you do, responding in real time. Enjoy Adaptive Performance to accelerate your laptop's performance or enhance battery life, depending on your needs. Intelligent Sense gives you immediate and secure access to your computer, sharpens your resolution and visuals, lets you issue voice and gesture commands, minimizes ambient noise, and more. Integrated Security keeps your device more secure and protected than ever before. ### * All battery life claims are approximate and based on MobileMark® 2018 battery life benchmark testing. Actual battery life will vary and depends on many factors such as product configuration and usage, software use, wireless functionality, power management settings, and screen brightness. The maximum capacity of the battery will decrease with time and use.### ###",4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
