name,Brand,Best Sellers Rank,weight,Laptop type,Laptop purpose,Screen Size,Hard Drive Size,Hard Drive Type,RAM speed,RAM size,RAM type,CPU,CPU rank,GPU,GPU performance,Optical Drive Type,Operating System,Number of USB 3.0 Ports,Number of USB 2.0 Ports,Date First Available,Customer Reviews,old_price,price
"msi summit e13 flip evo professional laptop: 13"" ips-level touch screen, intel core i5-1135g7, iris xe, 16gb ram, 512gb nvme ssd, win10 pro, ink black (a11mt-095) ",msi,1151.0,1.3517052626,traditional,general,15.6,512.0,ssd,4.267,16.0,ddr4,intel core i5 1135g7,748.0,intel iris 540,8.0,No,windows,1.0,0.0,2021-05-26,4.5,1495.0,1495.0
"msi pulse gl66 gaming laptop: 15.6"" 144hz fhd 1080p display, intel core i7-11800h, nvidia geforce rtx 3070, 16gb, 512gb ssd, win10, black (11ugk-001) ",msi,160.0,2.1001326731,traditional,gaming,15.6,512.0,ssd,3.2,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3070 ,68.4,No,windows,3.0,2.0,2021-03-24,4.6,1495.0,1495.0
msi wf66 11ui-268 fhd mobile workstation intel core i7-11800h quadro t1200 16gb ram 512gb nvme ssd win10 pro 3 year onsite warranty ,msi,982.0,2.1001326731,traditional,general,15.6,512.0,ssd,3.2,16.0,ddr4,intel core i7 11800h,304.0,intel uhd 605,2.3,No,windows,3.0,1.0,2021-05-19,2.8,1496.0,1496.0
"lg gram 16z90p laptop 16"" ultra-lightweight, (2560 x 1600), intel evo 11th gen core i7 , 16gb ram, 1tb ssd, windows 11 home, 22 hour battery, alexa built-in, 2x usb-c, hdmi, usb-a - silver ",lg,799.0,1.1884120094,traditional,general,16.0,1024.0,ssd,4.266,16.0,lpddr4,intel core i5 1140g7,765.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-10-15,3.5,1498.0,1498.0
"asus tuf dash 15 (2021) ultra slim gaming laptop, 15.6â€ 240hz fhd, geforce rtx 3070, intel core i7-11375h, 16gb ddr4, 1tb pcie nvme ssd, wi-fi 6, windows 10, moonlight white, tuf516pr-ds77-wh ",asus,274.0,2.0411656650000003,traditional,gaming,15.3,1024.0,ssd,3.3,16.0,ddr4,intel core i7 11375h,638.0,intel uhd 605,2.3,No,windows,3.0,1.0,2021-07-22,4.4,1499.0,1499.0
"acer swift 5 intel evo thin & light laptop | 14"" wxga ips 100% srgb touch | 12th gen intel i7-1260p | intel iris xe graphics | 16gb lpddr5 | 1tb gen 4 ssd | killer hdmi,wi-fi 6e ax1675 |sf514-56t-797t ",acer,671.0,1.2020197805,traditional,general,14.0,512.0,ssd,3.5833125,16.0,ddr5,intel core i7 1260p,439.0,intel iris xe max ,17.8,No,windows,4.0,2.0,2022-04-14,5.0,1499.0,1499.0
"lg gram (2022) 15z90q ultra lightweight laptop, 15"" (1920 x 1080) ips display, intel 12th gen i7 1260p processor, 32gb lpddr5, 1tb nvme ssd, fhd webcam, wifi 6e, thunderbolt 4, windows 11, black ",lg,541.0,1.1521246198,traditional,general,16.0,1024.0,ssd,3.5833125,32.0,lpddr4x,intel core i7 1260p,439.0,intel uhd 605,2.3,No,windows,2.0,2.0,2022-04-07,4.3,1899.0,1499.0
"msi pulse gl66 15.6"" fhd 144hz gaming laptop: intel core i9-12900h rtx 3060 32gb 1tb nvme ssd, type-c usb 3.2 gen 1, rgb gaming keyboard, cooler boost 5, win11 pro: black 12uek-688 ",msi,574.0,2.7442338385,traditional,gaming,15.6,512.0,ssd,2.4,4.0,lpddr4,intel core i9 12900h,152.0,nvidia geforce rtx 3060 ,55.0,No,windows,2.0,1.0,2022-05-27,5.0,1799.0,1499.0
"msi vector gp76 17.3"" fhd 360hz gaming laptop: intel core i7-12700h rtx 3060 16gb 1tb nvme ssd, type-c usb 3.2 gen2 w/ dp 1.4, wi-fi 6e, cooler boost 5, win11 home: core black 12ue-270 ",msi,509.0,4.3181993624,traditional,gaming,15.6,1024.0,ssd,3.2,16.0,ddr4,intel core i7 12700h,180.0,nvidia geforce rtx 3060 ,55.0,No,windows,4.0,1.0,2022-01-27,4.8,1899.0,1499.0
"asus zenbook 14x oled laptop, 14” 2.8k 16:10 touch display, intel core i7-1260p cpu, nvidia geforce rtx 2050, 16gb ram, 1tb ssd, windows 11 home, pine grey, ux5400zf-pb76t ",asus,1074.0,1.4016004233,traditional,general,15.3,1024.0,ssd,5.800000000000001,16.0,lpddr5,intel core i7 1260p,439.0,nvidia geforce rtx 2050 ,28.9,No,windows,1.0,2.0,2022-08-13,4.6,1499.0,1499.0
"microsoft surface laptop 4 13.5"" touch screen - intel core i5 - 16gb - 512gb with windows 11 (latest model) - black ",microsoft,1204.0,4.626642174,traditional,general,13.5,512.0,ssd,3.4313684210526314,16.0,lpddr4,intel core i5 1140g7,765.0,intel uhd 605,2.3,Yes,windows,2.0,1.0,2021-12-03,4.5,1499.0,1499.0
"asus zenbook s ultra slim laptop, 13.9â€ 3300x2200 3:2 500nits touch, intel evo core i7-1165g7, 16gb ram, 1tb ssd, thunderbolt 4, tpm, windows 10 pro, ai noise-cancellation, jade black, ux393ea-xb77t ",asus,424.0,1.2020197805,traditional,general,15.3,1024.0,ssd,4.266,16.0,lpddr4x,intel core i7 1165g7,719.0,intel iris plus g4,7.2,No,windows,3.0,0.0,2020-09-22,4.3,1699.0,1499.0
"asus tuf gaming a15 (2022) gaming laptop, 15.6"" 300hz fhd display, amd ryzen 7 6800h cpu, geforce rtx 3060 gpu, 16gb ddr5 ram, 512gb pcie ssd, wi-fi 6, windows 11 home, mecha gray, fa507rm-es73 ",asus,608.0,2.1999229945,traditional,gaming,15.3,512.0,ssd,4.8,16.0,ddr5,amd ryzen 7 6800h,226.0,nvidia geforce rtx 3060 ,55.0,No,windows,4.0,1.0,2022-07-27,4.6,1499.0,1499.0
"msi summit e14 flip evo 14.0"" qhd+ touch ultra thin 2-in-1 business laptop: intel core i7-1260p iris xe 16gb lpddr5 1tb nvme ssd, 360° flip, thunderbolt 4, msi pen, win 11 pro: ink black a12mt-016 ",msi,1129.0,2.7351619911000005,2 in 1,general,15.6,1024.0,ssd,3.4313684210526314,16.0,lpddr4,intel core i7 1260p,439.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-03-24,1.0,1699.0,1515.0
lenovo topseller mobile ws lenovo thinkpad p15s gen 1 20t4 - c ,lenovo,1225.0,0.01587573295,traditional,general,14.0,524288.0,ssd,1.8,8.0,ddr4,intel core i5 1140g7,765.0,nvidia t500 ,12.8,No,windows,1.0,1.0,2020-06-04,5.0,1519.0,1519.0
"lg gram 14t90p - 14"" wuxga (1920x1200) 2-in-1 lightweight touch display laptop, intel evo with 11th gen core i7 1165g7 cpu , 16gb ram, 1tb ssd, 24.5 hours battery, thunderbolt 4, black - 2021 ",lg,381.0,1.270058636,2 in 1,general,16.0,1024.0,ssd,4.266,1.0,lpddr4,intel core i7 1165g7,719.0,intel uhd 605,2.3,No,windows,3.0,0.0,2021-01-13,4.2,1699.0,1521.0
"asus expertbook b5 thin & light business laptop, 14” fhd, intel core i7-1260p, 1tb ssd, 16gb ddr5 ram, all day battery, enterprise-grade video conference, numberpad, win 11 pro, b5402cba-xve75 ",asus,436.0,1.2519149412,traditional,general,15.3,1024.0,ssd,3.0625531914893616,16.0,ddr4,intel core i7 1260p,439.0,intel iris xe max ,17.8,No,windows,3.0,1.0,2022-09-30,4.0,1699.0,1521.0
"lenovo thinkpad x13 yoga gen 2 20w80056us 13.3"" touchscreen convertible 2 in 1 notebook - wuxga - 1920 x 1200 - intel core i7 11th gen i7-1165g7 quad-core (4 core) 2.80 ghz - 16 gb ram - 512 gb ssd - ",lenovo,892.0,1.2020197805,traditional,general,14.0,512.0,ssd,2.8,16.0,lpddr4x,intel core i7 1165g7,719.0,intel iris xe max ,17.8,No,windows,3.0,0.0,2021-12-06,5.0,1889.0,1522.0
"asus vivobook pro 16x oled laptop, 16â€ wquxga 16:10 display, intel core i7-11370h cpu, nvidia geforce rtx 3050, 32gb ram, 1tb ssd, windows 11 home, dialpad, comet grey, n7600pc-eh77 ",asus,472.0,1.950447191,traditional,general,15.3,1024.0,ssd,2.4,32.0,ddr4,intel core i7 11370h,651.0,nvidia geforce rtx 3050 ,40.0,No,windows,2.0,2.0,2021-12-23,3.7,1523.0,1523.0
"dell latitude 9000 9420 14"" touchscreen convertible 2 in 1 notebook - qhd+ - 2560 x 1600 - intel core i7 11th gen i7-1185g7 quad-core (4 core) 3 ghz - 16 gb total ram - 256 gb ssd - titan gray ",dell,1042.0,2.5083658061,2 in 1,general,14.0,256.0,ssd,4.266,16.0,lpddr4x,intel core i7 1185g7,711.0,intel iris xe max ,17.8,No,windows,3.0,0.0,2022-05-19,3.9,1528.0,1528.0
"lenovo - legion 5i - gaming - 17.3"" fhd 144hz - intel core i7-10750h - 16gb ddr4 ram - 1tb ssd + 1tb hdd - nvidia geforce rtx 2060 graphics - windows 10 home - phantom black ",lenovo,819.0,5.6245453880000005,traditional,gaming,14.0,1024.0,ssd,2.933,16.0,ddr4,intel core i7 10750h,640.0,nvidia geforce rtx 2060 ,47.4,No,windows,5.0,0.0,2021-03-12,4.5,1539.0,1539.0
"asus expertbook b5 thin & light flip business laptop, 13.3” fhd oled, intel core i7-1165g7, 1tb ssd, 32gb ram, all day battery, enterprise-grade video conference, numberpad, win 10 pro, b5302fea-xh77t ",asus,712.0,1.2020197805,traditional,general,15.3,1024.0,ssd,2.8188666666666666,32.0,ddr4,intel core i7 1165g7,719.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-11-13,4.6,1629.0,1541.0
"lenovo thinkpad t15 gen 1 20s60012us 15.6"" notebook - 1920 x 1080 - core i5 i5-10310u - 8 gb ram - 256 gb ssd - black - windows 10 pro 64-bit - intel uhd graphics - in-plane switching (ips) techn ",lenovo,983.0,2.766913457,traditional,general,14.0,256.0,ssd,1.6,8.0,ddr4,intel core i5 10310u,1081.0,intel uhd g7,5.3,No,windows,2.0,0.0,2020-06-05,4.5,1544.0,1544.0
latitude 7320 i7/3.0 16gb 256gb w10p ,dell,883.0,1.9731268095,traditional,general,14.0,887.0,hdd,2.9202336956521737,8.0,ddr4,intel core i7 1185g7,711.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-02-13,4.4,1545.0,1545.0
"dell precision 3000 3571 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i5 12th gen i5-12500h dodeca-core (12 core) 2.50 ghz - 16 gb total ram - 256 gb ssd - titan gray ",dell,857.0,1.6601480742,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 12500h,292.0,nvidia t600 ,22.0,No,windows,1.0,0.0,2022-07-22,4.3,1699.0,1545.0
"lenovo thinkpad x13 gen 2 20wk009cus 13.3"" touchscreen notebook - wuxga - 1920 x 1200 - intel core i5 11th gen i5-1145g7 quad-core (4 core) 2.60 ghz - 16 gb ram - 512 gb ssd - storm gray ",lenovo,1195.0,2.857631931,traditional,general,14.0,512.0,ssd,2.6,16.0,lpddr4x,intel core i5 1145g7,742.0,intel iris xe max ,17.8,No,windows,2.0,0.0,2021-10-13,4.2,1819.0,1547.0
"msi summit e13 flip evo 13.4"" fhd+ 120hz touch 2 in 1 business laptop: intel core i7-1260p iris xe 32gb lpddr5 1tb nvme ssd, 360-degree flip, thunderbolt 4, msi pen, win 11 pro: ink black a12mt-013 ",msi,593.0,2.1953870708,2 in 1,general,15.6,1024.0,ssd,4.8,32.0,lpddr4,intel core i7 1260p,439.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-03-24,4.0,1699.0,1549.0
"hp elitebook 840 g8 14"" notebook - full hd - 1920 x 1080 - intel core i5 11th gen i5-1135g7 quad-core (4 core) - 16 gb ram - 256 gb ssd ",acer,1293.0,2.2679618500000003,traditional,general,14.0,256.0,ssd,2.666,16.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,0.0,1.0,2022-01-09,4.2,1559.0,1559.0
"msi creator m16 16"" content creation laptop: intel core i7-12650h rtx 3060 32gb 1tb nvme ssd, qhd+ 16:10 60hz 100% dci-p3, 180-degree lay-flat, cooler boost trinity+, win 11 home: black a12uev-468 ",msi,227.0,3.9371817716,traditional,general,15.6,1024.0,ssd,2.8188666666666666,32.0,ddr4,intel core i7 12650h,214.0,nvidia geforce rtx 3060 ,55.0,No,windows,3.0,1.0,2022-02-21,4.3,1567.0,1567.0
"acer predator triton 300 gaming laptop, intel i7-10750h, nvidia geforce rtx 2070 max-q, 15.6"" fhd 240hz 3ms ips display, 16gb dual-channel ddr4, 512gb nvme ssd, wifi 6, rgb backlit kb, pt315-52-73wt ",acer,821.0,1.9958064280000003,traditional,gaming,14.0,512.0,ssd,5.0,16.0,ddr4,intel core i7 10750h,640.0,nvidia geforce rtx 2070 ,57.0,No,windows,3.0,0.0,2020-08-01,4.5,1569.0,1569.0
"hp probook 640 g8/ i5-1135/ 16gb/ 512gb ssd+32/ windows 10 pro/ 14"" ",hp,1223.0,1.9459112673,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1140g7,765.0,intel uhd 605,2.3,No,windows,2.0,0.0,2021-02-19,4.1,1575.0,1575.0
"acer swift 7 sf714-51t-m9h0 ultra-thin 8.98mm laptop, 14"" full hd touch, 7th gen intel core i7-7y75, 8gb lpddr3, 256gb pcie nvme ssd, 4g lte, windows 10 ",acer,869.0,1.2020197805,traditional,general,14.0,256.0,ssd,2.133,8.0,lpddr3,intel core i5 1140g7,765.0,intel hd 615,4.0,No,windows,2.0,0.0,2018-05-13,3.7,1699.0,1578.0
"msi crosshair17 17.3"" 144hz fhd gaming laptop intel core i7-11800h rtx3060 16gb 512gbnvme ssd win10 ",msi,749.0,2.2997133159,traditional,gaming,15.6,512.0,ssd,3.2,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3060 ,55.0,No,windows,3.0,1.0,2021-05-19,4.5,1578.0,1578.0
"lg gram (2022) 17z90q ultra lightweight laptop, 17"" (2560 x 1600) ips display, intel evo 12th gen i7 1260p processor, 16gb lpddr5, 1tb nvme ssd, fhd webcam, wifi 6e, thunderbolt 4, windows 11, black ",lg,51.0,1.3517052626,traditional,general,16.0,1024.0,ssd,5.800000000000001,16.0,lpddr5,intel core i7 1260p,439.0,intel iris plus g4,7.2,No,windows,2.0,0.0,2022-04-08,4.4,1799.0,1581.0
"acer predator triton 500 se gaming/creator laptop | 12th gen intel i7-12700h | geforce rtx 3060 | 16"" wqxga 240hz g-sync display | 16gb ddr5 | 512gb gen 4x4 ssd | killer wi-fi 6e | pt316-51s-7397 ",acer,822.0,2.3995036373,traditional,gaming,14.0,512.0,ssd,3.5833125,16.0,ddr5,intel core i7 12700h,180.0,nvidia geforce rtx 3060 ,55.0,No,windows,3.0,0.0,2022-08-31,4.2,1582.0,1582.0
"dell latitude 5000 5430 14"" notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.80 ghz - 16 gb total ram - 256 gb ssd - gray ",dell,953.0,2.4312551032000003,traditional,general,14.0,256.0,ssd,2.5,10.0,so-dimm,intel core i7 1265u,579.0,intel iris xe max ,17.8,No,windows,4.0,1.0,2022-07-22,4.0,1583.0,1583.0
"dell latitude 7000 7430 14"" notebook - full hd - 1920 x 1080 - intel core i5 12th gen i5-1250p dodeca-core (12 core) 1.70 ghz - 16 gb total ram - 16 gb on-board memory - 256 gb ssd - carbon fiber - ",dell,1263.0,2.3949677136000003,traditional,general,14.0,256.0,ssd,4.025,8.0,ddr,intel core i5 1250p,390.0,intel iris xe max ,17.8,No,windows,0.0,0.0,2022-06-29,3.9,1597.0,1597.0
"gigabyte aorus 5 ke4: 15.6"" thin bezel fhd 1920x1080 ips-level display, intel core i7-12700h, nvidia geforce rtx 3060 laptop gpu 6gb gddr6, 16gb ddr4 ram, 1tb ssd, win11 home (aorus 5 ke4-72us314sh) ",gigabyte,1085.0,2.2997133159,traditional,general,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i7 12700h,180.0,nvidia geforce rtx 3060 ,55.0,No,windows,3.0,0.0,2022-08-12,3.7,1599.0,1599.0
"asus zenbook s ultra-thin and light laptop, 13.3” uhd 4k touch, 8th gen intel core i7-8565u processor, 16gb ram, 512gb pcie ssd, fp sensor, thunderbolt, windows 10 professional - ux391fa-xh74t ",asus,737.0,0.997903214,traditional,general,15.3,512.0,hybrid,45.0,16.0,sdram,intel core i7 8565u,1122.0,intel hd 620,4.6,No,windows,3.0,0.0,2018-12-26,3.5,1599.0,1599.0
"asus vivobook pro 15x oled laptop, 15.6” oled display, intel core i7-12650h cpu, nvidia geforce rtx 3060 gpu, 16gb ram, 1tb ssd, windows 11 home, black, k6501zm-eb74 ",asus,438.0,2.1001326731,traditional,general,15.3,512.0,ssd,4.8,16.0,ddr5,intel core i7 12650h,214.0,nvidia geforce rtx 3060 ,55.0,No,windows,4.0,0.0,2022-07-27,3.8,1599.0,1599.0
"asus expertbook b5 thin & light flip business laptop, 14” fhd, intel core i7-1195g7, 1tb ssd, 32gb ram, all day battery, enterprise-grade video conference, numberpad, win 11 pro, b5402fea-xs77t ",asus,508.0,1.3789208048,traditional,general,15.3,512.0,ssd,2.8188666666666666,32.0,ddr4,intel core i7 1195g7,695.0,intel iris 540,8.0,No,windows,1.0,1.0,2022-05-24,4.0,1899.0,1601.0
"dell latitude 7410 14"""" notebook - full hd - 1920 x 1080 - core i5 i5-10310u 10th gen 1.7ghz hexa-core (6 core) - 16gb ram - 256gb ssd, 14-14.99 inches ",dell,1128.0,1.3290256441,traditional,general,14.0,256.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 10310u,1081.0,intel uhd 605,2.3,No,windows,1.0,0.0,2020-06-16,5.0,1602.0,1602.0
"dell latitude 5000 5430 14"" notebook - full hd - 1920 x 1080 - intel core i5 12th gen i5-1245u deca-core (10 core) 1.60 ghz - 16 gb total ram - 256 gb ssd - gray ",dell,1218.0,2.4720784165,traditional,general,14.0,256.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1245u,607.0,intel iris xe max ,17.8,No,windows,2.0,0.0,2021-09-23,5.0,1603.0,1603.0
"dell latitude 7000 7330 13.3"" notebook - full hd - 1920 x 1080 - intel core i5 12th gen i5-1245u deca-core (10 core) 1.60 ghz - 16 gb total ram - 16 gb on-board memory - 256 gb ssd - carbon fiber - ",dell,1271.0,1.905087954,2 in 1,general,14.0,256.0,ssd,3.8,128.0,ddr4,intel core i5 1245u,607.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-02-10,1.8,1614.0,1614.0
"dell latitude 7000 7320 13.3"" notebook - full hd - 1920 x 1080 - intel core i5 11th gen i5-1145g7 quad-core (4 core) 2.60 ghz - 16 gb ram - 256 gb ssd - black ",dell,1072.0,1.133980925,traditional,general,14.0,256.0,ssd,2.6,16.0,lpddr4x,intel core i5 1145g7,742.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-06-03,2.6,1615.0,1615.0
"asus rog strix scar 15 gaming laptop, 240hz 15.6"" fhd 3ms ips, intel core i7-10875h cpu, nvidia geforce rtx 2070 super, 16gb ddr4, 1tb pcie ssd, per-key rgb, wi-fi 6, windows 10, g532lws-ds76 ",asus,526.0,2.5718687379,traditional,gaming,15.3,1024.0,ssd,3.2,16.0,ddr4,intel core i7 10875h,496.0,nvidia geforce rtx 2070 ,57.0,No,windows,4.0,1.0,2020-04-16,4.3,1628.0,1628.0
"dell latitude 7000 7520 15.6"" notebook - full hd - 1920 x 1080 - intel core i5 11th gen i5-1145g7 quad-core (4 core) 2.60 ghz - 16 gb ram - 256 gb ssd - black ",dell,1248.0,1.542214058,traditional,general,14.0,256.0,ssd,2.6,16.0,lpddr4x,intel core i5 1145g7,742.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-06-07,4.3,1635.0,1635.0
"lenovo thinkpad x1 yoga gen 6 20xy00ahus 14"" touchscreen 2 in 1 notebook - wuxga - 1920 x 1200 - intel core i5 11th gen i5-1135g7 quad-core (4 core) 2.40 ghz - 16 gb ram - 256 gb ssd - storm gray ",lenovo,1287.0,1.3970644996,2 in 1,general,14.0,256.0,ssd,2.9110333333333336,16.0,lpddr4x,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-10-28,4.4,1979.0,1639.0
"dell latitude 7000 7430 14"" notebook - full hd - 1920 x 1080 - intel core i5 12th gen i5-1245u deca-core (10 core) 1.60 ghz - 16 gb total ram - 16 gb on-board memory - 512 gb ssd - carbon fiber - taa ",dell,930.0,2.2452822315,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1245u,607.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-07-22,4.4,1641.0,1641.0
"msi gs75 stealth gaming laptop: 17.3"" 240hz display, intel core i7-10875h, nvidia geforce rtx 2060, 16gb ram, 512gb nvme ssd, win10 pro, black (10se-620) ",msi,549.0,2.3995036373,traditional,gaming,15.6,512.0,ssd,3.2,16.0,ddr4,intel core i7 10875h,496.0,nvidia geforce rtx 2060 ,47.4,No,windows,3.0,1.0,2020-05-26,4.4,1647.0,1647.0
"gigabyte aero 16 xe5 - 16"" 4k/uhd+ samsung amoled, intel core i7-12700h, nvidia geforce rtx 3070 ti laptop gpu 8gb gddr6, 32gb ddr5 ram, 2tb ssd,win11 pro laptop (aero 16 xe5-73us948hp) ",hp,798.0,4.0732594826,traditional,general,14.0,512.0,ssd,2.3,8.0,ddr5,intel core i7 12700h,180.0,nvidia geforce rtx 3070 ,68.4,No,windows,1.0,0.0,2022-03-29,1.0,2699.0,1647.0
"asus rog flow z13 (2022) gaming laptop tablet, 13.4” 120hz fhd+ display, nvidia geforce rtx 3050, intel core i7-12700h, 16gb lpddr5, 512gb pcie ssd, detachable rgb keyboard, windows 11, gz301zc-ps73 ",asus,153.0,1.179340162,traditional,gaming,15.3,512.0,ssd,5.2,16.0,lpddr5,intel core i7 12700h,180.0,nvidia geforce rtx 3050 ,40.0,No,windows,1.0,1.0,2022-02-01,4.4,1799.0,1649.0
"asus vivobook pro 16x oled slim laptop, 16â€ 4k 16:10 display, amd ryzen 9 6900h cpu, nvidia geforce rtx 3050 ti, 32gb ram, 1tb ssd, windows 11 home, 0°black, m7600re-xb99 ",asus,362.0,2.0003423517,traditional,general,15.3,1024.0,ssd,2.4,32.0,lpddr5,intel core i5 1140g7,765.0,nvidia geforce rtx 3050 ti ,40.8,No,windows,2.0,2.0,2022-09-11,4.5,1649.0,1649.0
"asus proart studiobook 16 laptop, 16” 2560x1600 120hz display, amd ryzen 7, 32gb ddr4, 1tb pcie ssd, nvidia geforce rtx 3060, windows 11 home, h5600qm-ah78, star black ",asus,402.0,2.3995036373,traditional,general,15.3,1024.0,ssd,3.2,32.0,ddr4,intel core i5 1140g7,765.0,nvidia geforce rtx 3060 ,55.0,No,windows,3.0,0.0,2021-10-05,4.3,1649.0,1649.0
dell latitude 5420 i7 11-1185 g7 ,dell,765.0,2.948350405,traditional,general,14.0,256.0,ssd,3.0625531914893616,16.0,ddr4,intel core i7 1185g7,711.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-01-21,4.5,1655.0,1655.0
"dell precision 3000 3560 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i5 11th gen i5-1135g7 quad-core (4 core) - 16 gb ram - 256 gb ssd ",dell,1215.0,1.5921092187,traditional,general,14.0,256.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-02-02,4.8,1660.0,1660.0
"hp elitebook 840 g6 14"" notebook - 1920 x 1080 - core i7 i7-8565u - 8 gb ram - 256 gb ssd - windows 10 pro 64-bit - intel uhd graphics 620 - in-plane switching (ips) technology - english keyboard ",hp,1170.0,2.1953870708,traditional,general,14.0,512.0,ssd,2.4336190476190476,4.0,ddr3,intel core i7 8565u,1122.0,intel uhd 620,5.3,No,windows,2.0,0.0,2019-06-25,4.9,1663.0,1663.0
dell latitude 5520 i5 11-1145 g7 ,dell,831.0,2.2679618500000003,traditional,general,14.0,256.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1145g7,742.0,intel hd ,0.9,No,windows,1.0,1.0,2021-01-21,5.0,1673.0,1673.0
"dell latitude 7000 7430 14"" notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.80 ghz - 16 gb total ram - 16 gb on-board memory - 256 gb ssd - carbon fiber ",dell,865.0,2.3586803240000003,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1265u,579.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-07-22,5.0,1677.0,1677.0
"msi pulse gl66 15.6"" qhd 165hz gaming laptop intel core i9-12900h rtx3070 16gb ddr5 1tb nvme ssd win11 - black (12ugok-825) ",msi,627.0,2.7442338385,traditional,gaming,15.6,1024.0,ssd,2.9202336956521737,8.0,ddr4,intel core i9 12900h,152.0,intel uhd 605,2.3,Yes,windows,1.0,1.0,2022-06-14,5.0,1899.0,1677.0
"dell latitude 7000 7430 14"" touchscreen convertible 2 in 1 notebook - full hd - 1920 x 1080 - intel core i5 12th gen i5-1235u deca-core (10 core) 1.30 ghz - 16 gb total ram - 16 gb on-board memory - ",dell,874.0,2.3586803240000003,2 in 1,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1235u,586.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-07-22,5.0,1679.0,1679.0
"dell latitude 5300 13.3"" touchscreen 2 in 1 notebook - 1920 x 1080 - core i7 i7-8665u - 16gb ram - 256gb ssd ",dell,981.0,1.4288159655,2 in 1,general,14.0,256.0,ssd,1.9,16.0,ddr4,intel core i7 8665u,1123.0,intel uhd 620,5.3,No,windows,0.0,0.0,2019-05-21,5.0,1689.0,1689.0
"msi creator z16 fujiwara hiroshi limited edition 16"" qhd+ 165hz miniled 100% dci-p3 premium professional laptop intel core i7-11800h rtx3060 16gb ddr4 1tb nvme ssd tb4 win10pro - black (a11ue-226) ",msi,409.0,4.3907741416,traditional,general,15.6,512.0,ssd,4.6,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3060 ,55.0,No,windows,2.0,0.0,2021-09-09,5.0,2699.0,1696.0
"msi summit e16 flip 16"" qhd+ touch ultra thin 2-in-1 business laptop: intel core i7-1260p rtx 3050 ti 16gb lpddr5 1tb nvme, 360-degree flip, thunderbolt 4, msi pen, win 11 pro: ink black a12udt-007 ",msi,796.0,3.1932902848,2 in 1,general,15.6,1024.0,ssd,3.4313684210526314,16.0,lpddr4,intel core i7 1260p,439.0,nvidia geforce rtx 3050 ti ,40.8,No,windows,2.0,0.0,2022-03-24,5.0,2099.0,1696.0
"asus zenbook pro 17 17.3” touch display, 165hz refresh rate, amd ryzen 9 6900hx cpu, geforce rtx 3050 graphics, 16gb ram, 1tb ssd, windows 11 home, tech black, um6702rc-ds94t ",asus,647.0,5.2843511105,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 9 6900hx,206.0,intel uhd 605,2.3,No,windows,2.0,0.0,2022-06-03,5.0,1699.0,1699.0
"msi gs66 stealth 15.6"" fhd 240hz 2.5ms ultra thin and light gaming laptop intel core i7-11800h rtx3060 16gb 1tb nvme ssd win11 vr ready - black (11ue-662) ",msi,785.0,3.0934999634,traditional,gaming,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3060 ,55.0,No,windows,4.0,0.0,2022-06-22,5.0,1699.0,1699.0
